JAFFXY010001075.1	2	336	335
JAFFXY010001076.1	1	336	336
JAFFXY010001077.1	1	336	336
JAFFXY010001078.1	1	336	336
JAFFXY010001079.1	1	336	336
JAFFXY010000107.1	1	672	672
JAFFXY010001080.1	1	336	336
JAFFXY010001081.1	1	336	336
JAFFXY010001082.1	1	336	336
JAFFXY010001083.1	1	336	336
JAFFXY010001084.1	1	336	336
JAFFXY010001085.1	1	335	335
JAFFXY010001086.1	1	335	335
JAFFXY010001087.1	1	335	335
JAFFXY010001088.1	1	335	335
JAFFXY010001089.1	1	335	335
JAFFXY010000108.1	1	661	661
JAFFXY010001090.1	1	335	335
JAFFXY010001091.1	1	335	335
JAFFXY010001092.1	1	334	334
JAFFXY010001093.1	1	334	334
JAFFXY010001094.1	1	334	334
JAFFXY010001095.1	1	334	334
JAFFXY010001096.1	1	334	334
JAFFXY010001097.1	1	334	334
JAFFXY010001098.1	1	334	334
JAFFXY010001099.1	1	334	334
JAFFXY010000109.1	1	661	661
JAFFXY010000010.1	1	229715	229715
JAFFXY010001100.1	1	334	334
JAFFXY010001101.1	1	334	334
JAFFXY010001102.1	1	334	334
JAFFXY010001103.1	1	334	334
JAFFXY010001104.1	1	334	334
JAFFXY010001105.1	1	334	334
JAFFXY010001106.1	1	334	334
JAFFXY010001107.1	1	334	334
JAFFXY010001108.1	1	333	333
JAFFXY010001109.1	1	333	333
JAFFXY010000110.1	1	659	659
JAFFXY010001110.1	1	333	333
JAFFXY010001111.1	1	333	333
JAFFXY010001112.1	1	333	333
JAFFXY010001113.1	1	333	333
JAFFXY010001114.1	1	333	333
JAFFXY010001115.1	1	333	333
JAFFXY010001116.1	1	332	332
JAFFXY010001117.1	1	332	332
JAFFXY010001118.1	1	332	332
JAFFXY010001119.1	1	332	332
JAFFXY010000111.1	1	659	659
JAFFXY010001120.1	1	332	332
JAFFXY010001121.1	1	332	332
JAFFXY010001122.1	1	332	332
JAFFXY010001123.1	1	332	332
JAFFXY010001124.1	1	331	331
JAFFXY010001125.1	1	331	331
JAFFXY010001126.1	1	331	331
JAFFXY010001127.1	1	331	331
JAFFXY010001128.1	1	331	331
JAFFXY010001129.1	1	331	331
JAFFXY010000112.1	1	659	659
JAFFXY010001130.1	1	331	331
JAFFXY010001131.1	1	331	331
JAFFXY010001132.1	1	330	330
JAFFXY010001133.1	1	330	330
JAFFXY010001134.1	1	330	330
JAFFXY010001135.1	1	330	330
JAFFXY010001136.1	1	330	330
JAFFXY010001137.1	1	330	330
JAFFXY010001138.1	1	330	330
JAFFXY010001139.1	1	330	330
JAFFXY010000113.1	1	657	657
JAFFXY010001140.1	1	330	330
JAFFXY010001141.1	1	330	330
JAFFXY010001142.1	1	330	330
JAFFXY010001143.1	1	330	330
JAFFXY010001144.1	1	330	330
JAFFXY010001145.1	1	330	330
JAFFXY010001146.1	1	330	330
JAFFXY010001147.1	1	329	329
JAFFXY010001148.1	1	329	329
JAFFXY010001149.1	1	329	329
JAFFXY010000114.1	1	656	656
JAFFXY010001150.1	1	329	329
JAFFXY010001151.1	1	329	329
JAFFXY010001152.1	1	329	329
JAFFXY010001153.1	1	329	329
JAFFXY010001154.1	1	329	329
JAFFXY010001155.1	1	329	329
JAFFXY010001156.1	1	329	329
JAFFXY010001157.1	1	329	329
JAFFXY010001158.1	1	329	329
JAFFXY010001159.1	1	328	328
JAFFXY010000115.1	1	654	654
JAFFXY010001160.1	1	328	328
JAFFXY010001161.1	1	328	328
JAFFXY010001162.1	1	328	328
JAFFXY010001163.1	1	328	328
JAFFXY010001164.1	1	328	328
JAFFXY010001165.1	1	328	328
